,mode,opurp,travday,tripno,vocc,bridge1,bridge2,county,workcnty,business,occuptn,vehicle,hour,hour_sin,hour_cos,target,otime
58021,1,2,2,2,1,0,0,3,3,9,7,1,16,-0.8660254037844384,-0.5000000000000004,4.605170185988092,1600
58023,1,2,2,2,1,0,0,3,9999999,9,5,3,7,0.9659258262890683,-0.25881904510252063,3.2188758248682006,700
58027,1,2,3,5,1,0,0,3,9999999,9,1,2,16,-0.8660254037844384,-0.5000000000000004,3.2188758248682006,1650
58029,1,2,3,2,1,0,0,3,9999999,9,1,1,16,-0.8660254037844384,-0.5000000000000004,3.2188758248682006,1675
58034,1,14,1,2,1,0,0,3,9999999,9999999,9999999,2,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2100
58036,1,9,1,4,1,0,0,3,9999999,9999999,9999999,2,11,0.258819045102521,-0.9659258262890682,3.4965075614664802,1100
58040,1,2,1,2,1,0,0,3,3,9,8,1,12,1.2246467991473532e-16,-1.0,3.4965075614664802,1200
58051,1,6,2,12,2,0,0,3,9999999,9999999,9999999,2,2,0.49999999999999994,0.8660254037844387,3.912023005428146,250
58055,8,11,3,5,0,0,0,3,9999999,9999999,9999999,0,16,-0.8660254037844384,-0.5000000000000004,3.5263605246161616,1616
58059,9,11,4,3,0,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,4.204692619390966,1491
58063,1,5,2,4,3,0,0,3,9999999,0,2,2,16,-0.8660254037844384,-0.5000000000000004,4.060443010546419,1658
58070,2,5,2,4,2,0,0,3,9999999,9999999,9999999,2,16,-0.8660254037844384,-0.5000000000000004,4.060443010546419,1658
58074,1,2,2,4,1,0,0,3,9999999,4,1,1,17,-0.9659258262890683,-0.25881904510252063,4.8283137373023015,1700
58076,1,2,5,2,1,0,0,3,9999999,9,1,1,17,-0.9659258262890683,-0.25881904510252063,3.4965075614664802,1700
58083,1,3,1,3,1,0,0,3,2,4,2,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1700
58086,2,8,1,2,2,0,0,3,9999999,9999999,9999999,2,16,-0.8660254037844384,-0.5000000000000004,3.258096538021482,1650
58092,1,10,2,6,2,0,0,3,9999999,6,1,2,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1458
58094,1,11,2,9,2,0,0,3,9999999,6,1,2,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1533
58096,2,4,2,2,2,0,0,3,3,5,5,0,19,-0.9659258262890684,0.2588190451025203,3.7376696182833684,1916
58099,9,11,2,3,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.7376696182833684,1508
58105,2,11,2,4,2,0,0,3,9999999,9999999,9999999,2,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1500
58113,9,11,4,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,4.23410650459726,1581
58115,9,11,4,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,4.23410650459726,1581
58117,23,10,4,2,0,0,0,3,3,3,10,0,8,0.8660254037844387,-0.49999999999999983,3.4965075614664802,850
58119,8,3,4,5,0,0,0,3,3,3,10,0,15,-0.7071067811865471,-0.7071067811865479,4.189654742026425,1500
58121,1,2,1,2,1,0,0,3,3,0,2,2,18,-1.0,-1.8369701987210297e-16,4.605170185988092,1800
58123,1,9,1,4,1,0,0,3,3,0,2,2,22,-0.5000000000000004,0.8660254037844384,3.2188758248682006,2200
58125,1,2,1,2,1,0,0,3,9999999,0,2,1,16,-0.8660254037844384,-0.5000000000000004,4.605170185988092,1600
58127,1,5,1,2,1,0,0,3,9999999,9999999,9999999,3,11,0.258819045102521,-0.9659258262890682,4.31748811353631,1150
58132,1,3,2,3,3,0,0,3,3,9,9,1,12,1.2246467991473532e-16,-1.0,4.955827057601261,1208
58134,2,11,2,2,3,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1500
58136,2,11,2,2,3,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1500
58138,1,2,1,2,1,0,0,3,3,7,13,4,15,-0.7071067811865471,-0.7071067811865479,3.713572066704308,1500
58140,9,11,2,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1500
58145,1,2,2,6,6,0,0,3,9999999,5,2,2,16,-0.8660254037844384,-0.5000000000000004,4.7535901911063645,1675
58147,1,2,2,3,2,0,0,3,9999999,0,2,1,4,0.8660254037844386,0.5000000000000001,3.912023005428146,425
58153,23,6,3,2,0,0,0,3,9999999,9,1,0,9,0.7071067811865476,-0.7071067811865475,3.2188758248682006,950
58155,1,4,3,4,2,0,0,3,9999999,9,1,1,15,-0.7071067811865471,-0.7071067811865479,4.31748811353631,1500
58157,1,2,4,2,1,0,0,3,9999999,7,4,2,22,-0.5000000000000004,0.8660254037844384,4.060443010546419,2208
58163,1,2,5,2,1,0,0,3,9999999,5,12,2,19,-0.9659258262890684,0.2588190451025203,4.31748811353631,1950
58165,9,11,5,3,0,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,3.7376696182833684,1483
58167,3,2,2,3,1,0,0,3,9999999,4,2,1,15,-0.7071067811865471,-0.7071067811865479,3.7376696182833684,1591
58169,3,10,2,6,2,0,0,3,9999999,4,2,1,19,-0.9659258262890684,0.2588190451025203,3.091042453358316,1908
58173,4,10,2,5,2,0,0,3,3,0,3,1,19,-0.9659258262890684,0.2588190451025203,3.091042453358316,1908
58175,1,2,3,2,1,0,0,3,3,9,6,1,10,0.49999999999999994,-0.8660254037844387,3.2188758248682006,1075
58177,1,10,3,4,1,0,0,3,3,9,6,1,11,0.258819045102521,-0.9659258262890682,3.2188758248682006,1150
58179,2,15,3,6,2,0,0,3,3,9,6,1,12,1.2246467991473532e-16,-1.0,3.2188758248682006,1225
58183,2,4,3,10,2,0,0,3,3,9,6,2,17,-0.9659258262890683,-0.25881904510252063,3.6635616461296463,1736
58192,1,4,3,9,1,0,0,3,9999999,4,11,2,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1750
58196,1,4,1,4,1,0,0,3,9999999,1,10,1,16,-0.8660254037844384,-0.5000000000000004,3.2188758248682006,1666
58200,1,6,1,8,2,0,0,3,9999999,1,10,2,20,-0.8660254037844386,0.5000000000000001,3.2188758248682006,2025
58207,2,6,1,7,2,0,0,3,9999999,4,10,2,20,-0.8660254037844386,0.5000000000000001,3.2188758248682006,2025
58210,22,8,4,3,0,0,0,3,9999999,4,2,0,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1700
58213,1,10,5,3,1,0,0,3,9999999,4,2,3,16,-0.8660254037844384,-0.5000000000000004,3.2188758248682006,1641
58216,1,4,5,6,1,0,0,3,9999999,4,2,3,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1850
58219,1,10,5,9,1,0,0,3,9999999,4,2,3,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2141
58221,1,2,1,2,1,0,0,3,3,9999999,5,2,16,-0.8660254037844384,-0.5000000000000004,3.713572066704308,1650
58223,1,2,1,2,1,0,0,3,3,9999999,8,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1750
58225,1,2,1,2,1,0,0,3,3,9999999,5,3,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1750
58227,1,8,1,4,1,0,0,3,3,9999999,5,3,22,-0.5000000000000004,0.8660254037844384,3.912023005428146,2200
58229,1,2,3,2,1,0,0,3,3,5,5,1,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1550
58235,1,4,5,6,1,0,0,3,9999999,9999999,9999999,6,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1500
58237,1,7,5,8,2,0,0,3,9999999,9999999,9999999,6,22,-0.5000000000000004,0.8660254037844384,4.189654742026425,2200
58239,1,2,5,2,1,0,0,3,9999999,0,1,3,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1500
58241,2,7,5,4,2,0,0,3,9999999,0,1,6,22,-0.5000000000000004,0.8660254037844384,4.189654742026425,2200
58243,1,2,5,2,1,0,0,3,3,5,12,4,19,-0.9659258262890684,0.2588190451025203,3.4965075614664802,1900
58247,1,6,5,6,1,0,0,3,3,5,12,4,22,-0.5000000000000004,0.8660254037844384,3.2188758248682006,2225
58251,1,6,5,4,2,0,0,3,9999999,9,1,5,23,-0.25881904510252157,0.9659258262890681,4.31748811353631,2300
58255,1,2,1,2,1,0,0,3,9999999,4,11,1,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1500
58257,1,2,5,2,1,0,0,3,4,0,2,2,15,-0.7071067811865471,-0.7071067811865479,4.8283137373023015,1550
58259,1,2,5,2,1,0,0,3,9999999,5,10,1,0,0.0,1.0,3.912023005428146,25
58261,1,2,1,2,1,0,0,3,9999999,4,2,2,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1633
58263,1,10,1,4,1,0,0,3,9999999,4,2,2,19,-0.9659258262890684,0.2588190451025203,3.4965075614664802,1900
58268,1,2,2,2,1,0,0,3,9999999,3,3,1,16,-0.8660254037844384,-0.5000000000000004,4.31748811353631,1600
58273,9,11,2,2,0,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1475
58276,1,10,3,3,1,0,0,3,9999999,8,2,1,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1533
58299,1,13,3,9,1,0,0,3,9999999,3,13,3,22,-0.5000000000000004,0.8660254037844384,3.713572066704308,2225
58301,1,2,1,2,1,0,0,3,3,0,2,2,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1600
58303,1,5,1,2,1,0,0,3,3,9,2,3,12,1.2246467991473532e-16,-1.0,3.4965075614664802,1200
58305,23,11,1,2,0,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1450
58318,1,14,2,2,3,0,0,3,9999999,9999999,9999999,2,14,-0.4999999999999998,-0.8660254037844388,3.7376696182833684,1408
58320,2,11,5,2,4,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1550
58322,2,11,5,2,4,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1550
58327,1,2,5,3,2,0,0,3,9999999,9,8,1,17,-0.9659258262890683,-0.25881904510252063,3.713572066704308,1700
58329,1,2,1,2,1,0,0,3,3,4,2,1,17,-0.9659258262890683,-0.25881904510252063,4.07753744390572,1741
58331,2,2,2,2,2,0,0,3,9999999,9,5,0,16,-0.8660254037844384,-0.5000000000000004,3.912023005428146,1650
58333,2,11,2,4,2,0,0,3,9999999,9,5,0,22,-0.5000000000000004,0.8660254037844384,3.912023005428146,2200
58338,1,2,4,5,1,0,0,3,9999999,8,2,1,17,-0.9659258262890683,-0.25881904510252063,4.248495242049359,1731
58353,1,2,5,9,1,0,0,3,3,4,11,1,22,-0.5000000000000004,0.8660254037844384,3.784189633918261,2256
58355,1,2,5,2,1,0,0,3,3,9,5,2,14,-0.4999999999999998,-0.8660254037844388,3.4965075614664802,1400
58359,22,11,5,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1516
58373,1,13,1,5,1,0,0,3,9999999,9999999,9999999,1,9,0.7071067811865476,-0.7071067811865475,3.2188758248682006,958
58376,1,6,1,9,3,0,0,3,9999999,9999999,9999999,1,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1400
58378,1,9,1,12,2,0,0,3,9999999,9999999,9999999,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1700
58381,2,9,1,3,2,0,0,3,9999999,9,13,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1700
58389,1,2,2,6,1,0,0,3,3,4,1,4,16,-0.8660254037844384,-0.5000000000000004,3.912023005428146,1650
58391,1,11,2,8,1,0,0,3,3,4,1,4,20,-0.8660254037844386,0.5000000000000001,3.2188758248682006,2066
58394,2,7,2,3,2,0,0,3,9999999,9999999,9999999,5,13,-0.2588190451025208,-0.9659258262890683,3.2188758248682006,1375
58399,1,2,2,6,2,0,0,3,3,5,1,5,13,-0.2588190451025208,-0.9659258262890683,3.2188758248682006,1375
58401,1,2,2,2,1,0,0,3,9999999,1,3,6,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1500
58408,1,4,5,7,3,0,0,3,9999999,9999999,9999999,1,11,0.258819045102521,-0.9659258262890682,3.2188758248682006,1191
58410,2,8,5,9,4,0,0,3,9999999,9999999,9999999,1,22,-0.5000000000000004,0.8660254037844384,4.762173934797756,2208
58412,1,2,5,2,1,0,0,3,9999999,7,4,2,16,-0.8660254037844384,-0.5000000000000004,4.07753744390572,1666
58414,1,8,5,4,4,0,0,3,9999999,7,4,1,22,-0.5000000000000004,0.8660254037844384,4.762173934797756,2208
58418,1,2,4,2,1,0,0,3,9999999,4,4,1,18,-1.0,-1.8369701987210297e-16,4.060443010546419,1800
58420,1,2,4,3,2,0,0,3,3,2,3,2,13,-0.2588190451025208,-0.9659258262890683,3.912023005428146,1383
58424,1,2,4,4,1,0,0,3,9999999,9,4,1,19,-0.9659258262890684,0.2588190451025203,3.713572066704308,1900
58427,9,8,4,3,0,0,0,3,9999999,9999999,9999999,0,18,-1.0,-1.8369701987210297e-16,4.060443010546419,1800
58431,1,2,4,4,1,0,0,3,9999999,9,2,2,16,-0.8660254037844384,-0.5000000000000004,3.713572066704308,1625
58441,1,7,4,5,2,0,0,3,9999999,9999999,9999999,1,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1550
58443,1,2,5,2,1,0,0,3,2,5,10,2,15,-0.7071067811865471,-0.7071067811865479,4.189654742026425,1500
58445,1,7,5,4,1,0,0,3,2,5,10,2,21,-0.7071067811865477,0.7071067811865474,3.5263605246161616,2166
58454,1,9,1,8,1,0,0,3,9999999,0,3,1,18,-1.0,-1.8369701987210297e-16,3.912023005428146,1800
58457,1,6,1,3,1,0,0,3,9999999,9999999,9999999,2,13,-0.2588190451025208,-0.9659258262890683,3.912023005428146,1375
58461,2,5,1,4,2,0,0,3,9999999,9999999,9999999,0,18,-1.0,-1.8369701987210297e-16,3.912023005428146,1850
58463,1,2,3,2,1,0,0,3,9999999,8,1,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1708
58469,1,2,5,2,1,0,0,3,9999999,4,2,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1700
58476,5,4,2,2,1,0,0,3,9999999,9999999,9999999,1,12,1.2246467991473532e-16,-1.0,4.605170185988092,1200
58483,1,2,3,2,1,0,0,3,9999999,4,1,2,17,-0.9659258262890683,-0.25881904510252063,4.605170185988092,1700
58485,2,5,5,2,2,0,0,3,9999999,9999999,9999999,1,15,-0.7071067811865471,-0.7071067811865479,4.5217885770490405,1508
58487,1,13,5,2,2,0,0,3,9999999,9999999,9999999,1,15,-0.7071067811865471,-0.7071067811865479,4.5217885770490405,1508
58489,9,11,4,3,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1550
58491,1,2,1,2,1,0,0,3,3,0,5,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1700
58493,1,2,1,2,1,0,0,3,3,0,11,2,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1750
58495,2,11,1,2,2,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1483
58503,1,2,5,2,1,0,0,3,9999999,4,3,2,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1705
58505,9,11,1,3,0,0,0,3,9999999,9999999,9999999,0,14,-0.4999999999999998,-0.8660254037844388,4.31748811353631,1475
58507,2,14,2,3,4,0,0,3,9999999,9999999,9999999,2,14,-0.4999999999999998,-0.8660254037844388,4.31748811353631,1425
58512,1,2,5,2,1,0,0,3,3,9,13,2,0,0.0,1.0,3.2188758248682006,25
58514,8,15,5,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1525
58516,8,11,5,3,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1525
58518,2,2,4,2,2,0,0,3,3,7,5,2,18,-1.0,-1.8369701987210297e-16,3.332204510175204,1850
58520,1,2,4,2,2,0,0,3,3,7,1,2,18,-1.0,-1.8369701987210297e-16,3.332204510175204,1850
58522,8,2,5,4,1,0,0,3,9999999,9,2,1,17,-0.9659258262890683,-0.25881904510252063,4.060443010546419,1708
58524,1,2,1,2,1,0,0,3,3,4,11,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1800
58533,1,2,2,9,1,0,0,3,9999999,9,2,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1883
58557,15,2,5,4,1,0,0,3,2,9,8,2,16,-0.8660254037844384,-0.5000000000000004,4.770684624465665,1625
58564,1,9,5,7,1,0,0,3,9999999,0,5,1,16,-0.8660254037844384,-0.5000000000000004,3.2188758248682006,1675
58566,1,2,5,2,1,0,0,3,9999999,5,8,1,6,1.0,6.123233995736766e-17,3.912023005428146,600
58568,1,10,5,4,2,0,0,3,9999999,5,8,1,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1600
58570,1,2,5,2,1,0,0,3,3,5,1,2,19,-0.9659258262890684,0.2588190451025203,4.060443010546419,1900
58572,1,2,5,2,1,0,0,3,9999999,0,7,1,12,1.2246467991473532e-16,-1.0,4.189654742026425,1200
58576,1,9,5,9,2,0,0,3,9999999,0,7,1,16,-0.8660254037844384,-0.5000000000000004,4.31748811353631,1600
58586,1,2,1,3,1,0,0,3,9999999,9,2,2,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1741
58598,1,2,1,5,3,0,0,3,9999999,0,5,1,16,-0.8660254037844384,-0.5000000000000004,3.7612001156935624,1600
58604,1,3,1,6,1,0,0,3,9999999,4,2,2,23,-0.25881904510252157,0.9659258262890681,3.713572066704308,2300
58608,1,2,2,2,1,0,0,3,3,2,2,1,18,-1.0,-1.8369701987210297e-16,4.060443010546419,1800
58610,1,2,2,2,1,0,0,3,3,1,1,2,17,-0.9659258262890683,-0.25881904510252063,3.044522437723423,1780
58616,1,6,5,2,2,0,0,3,9999999,9999999,9999999,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1700
58620,22,2,5,4,0,0,0,3,9999999,4,2,0,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1650
58622,1,6,5,6,1,0,0,3,9999999,4,2,1,1,0.25881904510252074,0.9659258262890683,3.912023005428146,100
58624,1,2,2,2,1,0,0,3,3,0,1,1,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1550
58626,1,2,3,2,1,0,0,3,9999999,4,1,2,17,-0.9659258262890683,-0.25881904510252063,3.713572066704308,1750
58643,1,2,2,5,1,0,0,3,3,4,11,1,10,0.49999999999999994,-0.8660254037844387,3.2188758248682006,1025
58647,1,6,4,4,1,0,0,3,9999999,9999999,9999999,1,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2150
58653,1,2,4,2,1,0,0,3,9999999,5,2,2,18,-1.0,-1.8369701987210297e-16,3.912023005428146,1800
58660,1,2,1,2,1,0,0,3,2,7,4,3,16,-0.8660254037844384,-0.5000000000000004,3.1354942159291497,1608
58662,23,11,1,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.58351893845611,1500
58667,3,4,2,5,1,0,0,3,9999999,3,10,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1725
58671,1,2,3,4,1,0,0,3,3,8,1,1,17,-0.9659258262890683,-0.25881904510252063,3.7376696182833684,1766
58674,2,8,3,7,3,0,0,3,3,8,1,0,22,-0.5000000000000004,0.8660254037844384,4.418840607796598,2250
58676,1,2,3,2,1,0,0,3,9999999,9,3,3,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1600
58681,1,9,4,6,1,0,0,3,9999999,4,11,2,18,-1.0,-1.8369701987210297e-16,4.31748811353631,1841
58683,1,2,1,2,1,0,0,3,9999999,4,4,2,11,0.258819045102521,-0.9659258262890682,4.143134726391533,1150
58685,1,2,1,2,1,0,0,3,9999999,4,4,1,17,-0.9659258262890683,-0.25881904510252063,4.189654742026425,1700
58687,1,13,5,2,1,0,0,3,9999999,9999999,9999999,1,10,0.49999999999999994,-0.8660254037844387,3.2188758248682006,1025
58691,1,13,5,6,2,0,0,3,9999999,9999999,9999999,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1800
58693,2,2,5,2,2,0,0,3,9999999,9,8,1,10,0.49999999999999994,-0.8660254037844387,3.2188758248682006,1025
58695,1,2,1,2,1,0,0,3,9999999,9,2,1,12,1.2246467991473532e-16,-1.0,3.2188758248682006,1200
58697,1,2,1,4,1,0,0,3,9999999,9,2,1,17,-0.9659258262890683,-0.25881904510252063,3.4965075614664802,1700
58699,1,2,1,6,1,0,0,3,9999999,9,2,1,20,-0.8660254037844386,0.5000000000000001,3.2188758248682006,2050
58701,23,11,1,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,4.605170185988092,1575
58703,1,2,4,2,1,0,0,3,9999999,3,1,2,17,-0.9659258262890683,-0.25881904510252063,3.4965075614664802,1700
58705,1,2,4,2,1,0,0,3,9999999,4,3,3,16,-0.8660254037844384,-0.5000000000000004,3.912023005428146,1650
58707,1,2,5,2,1,0,0,3,3,0,3,1,16,-0.8660254037844384,-0.5000000000000004,3.713572066704308,1650
58712,8,2,4,3,2,0,0,3,9999999,7,4,1,17,-0.9659258262890683,-0.25881904510252063,4.8283137373023015,1750
58716,23,11,4,4,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1525
58718,2,8,4,6,2,0,0,3,9999999,9999999,9999999,1,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2100
58721,1,2,4,3,1,0,0,3,9999999,4,2,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1825
58723,1,8,4,5,2,0,0,3,9999999,4,2,1,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2100
58726,1,9,2,3,1,0,0,3,9999999,8,1,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1750
58728,1,2,2,2,1,0,0,3,9999999,4,8,1,19,-0.9659258262890684,0.2588190451025203,3.2188758248682006,1900
58732,1,8,2,6,1,0,0,3,9999999,4,8,1,22,-0.5000000000000004,0.8660254037844384,3.4965075614664802,2200
58735,1,4,4,3,1,0,0,3,9999999,9999999,9999999,1,12,1.2246467991473532e-16,-1.0,3.713572066704308,1275
58737,2,8,4,5,3,0,0,3,9999999,9999999,9999999,0,23,-0.25881904510252157,0.9659258262890681,3.4657359027997265,2366
58744,1,2,3,2,1,0,0,3,2,9,8,1,14,-0.4999999999999998,-0.8660254037844388,4.204692619390966,1483
58748,1,2,3,2,1,0,0,3,9999999,5,8,2,17,-0.9659258262890683,-0.25881904510252063,3.5263605246161616,1766
58750,1,2,5,2,1,0,0,3,9999999,4,3,1,17,-0.9659258262890683,-0.25881904510252063,3.5263605246161616,1766
58752,1,8,5,4,2,0,0,3,9999999,4,3,1,22,-0.5000000000000004,0.8660254037844384,3.4965075614664802,2225
58754,2,2,5,2,1,0,0,3,9999999,3,13,2,15,-0.7071067811865471,-0.7071067811865479,3.2188758248682006,1550
58756,2,8,5,4,2,0,0,3,9999999,3,13,1,22,-0.5000000000000004,0.8660254037844384,3.4965075614664802,2225
58759,1,7,5,3,1,0,0,3,9999999,9999999,9999999,3,15,-0.7071067811865471,-0.7071067811865479,3.4965075614664802,1533
58761,1,8,5,5,1,0,0,3,9999999,9999999,9999999,3,22,-0.5000000000000004,0.8660254037844384,3.2188758248682006,2250
58763,1,2,5,2,1,0,0,3,9999999,8,5,1,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1750
58765,1,2,5,2,1,0,0,3,3,8,4,2,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1700
58767,1,2,5,2,1,0,0,3,9999999,4,3,1,19,-0.9659258262890684,0.2588190451025203,3.2188758248682006,1925
58773,1,8,5,3,1,0,0,3,9999999,4,3,3,20,-0.8660254037844386,0.5000000000000001,3.2188758248682006,2050
58775,1,11,5,2,1,0,0,3,9999999,9999999,9999999,4,19,-0.9659258262890684,0.2588190451025203,3.912023005428146,1900
58783,1,2,1,4,1,0,0,3,2,9,2,1,21,-0.7071067811865477,0.7071067811865474,3.8066624897703196,2191
58791,1,2,2,2,1,0,0,3,9999999,4,2,1,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1775
58800,2,2,1,2,2,0,0,3,9999999,4,3,0,18,-1.0,-1.8369701987210297e-16,3.4965075614664802,1800
58808,1,6,4,2,1,0,0,3,9999999,9999999,9999999,1,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1500
58822,1,14,5,16,2,0,0,3,9999999,9999999,9999999,2,17,-0.9659258262890683,-0.25881904510252063,3.7376696182833684,1733
58833,1,2,5,2,1,0,0,3,9999999,9999999,9999999,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1875
58847,1,8,4,14,1,0,0,3,9999999,9999999,9999999,0,20,-0.8660254037844386,0.5000000000000001,4.68213122712422,2075
58849,1,2,3,2,1,0,0,3,9999999,7,10,3,17,-0.9659258262890683,-0.25881904510252063,3.2188758248682006,1700
58866,1,9,5,3,2,0,0,3,9999999,9999999,9999999,1,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1475
58869,2,9,5,3,2,0,0,3,9999999,9999999,9999999,1,14,-0.4999999999999998,-0.8660254037844388,3.2188758248682006,1475
58871,1,2,5,2,1,0,0,3,3,0,2,1,16,-0.8660254037844384,-0.5000000000000004,3.4965075614664802,1650
58873,1,2,2,2,1,0,0,3,9999999,7,4,1,14,-0.4999999999999998,-0.8660254037844388,3.5263605246161616,1466
58881,1,10,5,4,1,0,0,3,9999999,9999999,9999999,1,12,1.2246467991473532e-16,-1.0,3.2188758248682006,1250
58884,1,7,5,7,3,0,0,3,9999999,9999999,9999999,1,21,-0.7071067811865477,0.7071067811865474,3.2188758248682006,2100
58890,23,11,5,2,0,0,0,3,9999999,9999999,9999999,0,15,-0.7071067811865471,-0.7071067811865479,3.5263605246161616,1516
58892,1,2,5,2,1,0,0,3,9999999,9,10,2,19,-0.9659258262890684,0.2588190451025203,3.2188758248682006,1900
58894,1,2,5,2,1,0,0,3,9999999,9,8,1,15,-0.7071067811865471,-0.7071067811865479,3.912023005428146,1500
58896,23,11,5,2,0,0,0,3,9999999,7,4,0,15,-0.7071067811865471,-0.7071067811865479,3.5263605246161616,1516
58898,8,2,4,3,0,0,0,3,3,7,4,0,16,-0.8660254037844384,-0.5000000000000004,3.332204510175204,1600
58906,1,7,4,8,1,0,0,3,3,9,8,1,18,-1.0,-1.8369701987210297e-16,3.2188758248682006,1850
58908,1,2,4,3,2,0,0,3,3,7,2,3,17,-0.9659258262890683,-0.25881904510252063,3.912023005428146,1700
58911,1,8,4,7,2,0,0,3,3,7,2,3,2,0.49999999999999994,0.8660254037844387,3.912023005428146,250
58914,1,7,5,3,3,0,0,3,9999999,4,3,2,14,-0.4999999999999998,-0.8660254037844388,3.871201010907891,1450
58918,1,10,5,8,3,0,0,3,9999999,4,3,2,18,-1.0,-1.8369701987210297e-16,3.044522437723423,1820
58922,1,2,5,2,1,0,0,3,4,4,2,3,18,-1.0,-1.8369701987210297e-16,3.4965075614664802,1875
